epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
60,75.5205,0.29873,0.34592,1.00516,0.83705,0,0.92191,0.83371,0.88361,0.82475,0.92191,0.83371,0.88656,0.82341,0.40437,0.51418,0.6832,0.88431,0,0.00269514,0.000898381,0.00269514,0.000898381,0.00269514,0.000898381,0.00269514,0.000898381
61,76.6319,0.30808,0.44243,0.92646,0.83243,0,0.9225,0.82644,0.88283,0.8154,0.9225,0.82644,0.88259,0.81059,0.4136,0.52452,0.69026,0.88763,0,0.0026946,0.000898201,0.0026946,0.000898201,0.0026946,0.000898201,0.0026946,0.000898201
62,77.8943,0.30972,0.48126,0.9281,0.85851,0,0.92321,0.83065,0.88983,0.82636,0.92321,0.83065,0.89035,0.82154,0.39315,0.51782,0.66427,0.88022,0,0.00269406,0.000898021,0.00269406,0.000898021,0.00269406,0.000898021,0.00269406,0.000898021
63,78.9983,0.30225,0.44233,0.92422,0.84287,0,0.93257,0.82413,0.89099,0.83428,0.93257,0.82413,0.89151,0.82365,0.39588,0.5021,0.65406,0.88362,0,0.00269352,0.000897841,0.00269352,0.000897841,0.00269352,0.000897841,0.00269352,0.000897841
64,80.2624,0.28188,0.4856,0.90065,0.84056,0,0.96119,0.80729,0.89033,0.82976,0.96119,0.80729,0.89069,0.82236,0.38891,0.52049,0.65015,0.88156,0,0.00269298,0.000897661,0.00269298,0.000897661,0.00269298,0.000897661,0.00269298,0.000897661
65,81.3689,0.28159,0.45083,0.91062,0.85074,0,0.95019,0.80737,0.89032,0.83391,0.95019,0.80737,0.89019,0.83528,0.37716,0.53639,0.65777,0.87654,0,0.00269244,0.000897481,0.00269244,0.000897481,0.00269244,0.000897481,0.00269244,0.000897481
66,82.7495,0.30047,0.4166,0.9083,0.8534,0,0.89819,0.84219,0.88842,0.83458,0.89819,0.84219,0.88864,0.82038,0.38432,0.56157,0.68521,0.87765,0,0.0026919,0.000897301,0.0026919,0.000897301,0.0026919,0.000897301,0.0026919,0.000897301
67,83.854,0.30641,0.4283,0.94062,0.83604,0,0.94723,0.83733,0.89277,0.83948,0.94723,0.83733,0.89773,0.8331,0.40027,0.55994,0.68872,0.885,0,0.00269136,0.000897121,0.00269136,0.000897121,0.00269136,0.000897121,0.00269136,0.000897121
68,85.1234,0.28106,0.45409,0.85264,0.84359,0,0.95736,0.83355,0.89314,0.84257,0.95736,0.83355,0.90141,0.84409,0.38642,0.54592,0.67639,0.88006,0,0.00269082,0.000896941,0.00269082,0.000896941,0.00269082,0.000896941,0.00269082,0.000896941
69,86.2369,0.31759,0.44937,0.96584,0.83765,0,0.95106,0.83452,0.8926,0.84341,0.95106,0.83452,0.90072,0.83951,0.3877,0.52761,0.67685,0.87859,0,0.00269028,0.000896761,0.00269028,0.000896761,0.00269028,0.000896761,0.00269028,0.000896761
70,87.4943,0.27765,0.37526,0.82907,0.83951,0,0.95072,0.83021,0.88596,0.82692,0.95072,0.83021,0.89377,0.82181,0.39222,0.51301,0.68318,0.87875,0,0.00268974,0.000896581,0.00268974,0.000896581,0.00268974,0.000896581,0.00268974,0.000896581
71,88.5976,0.31613,0.41177,0.97589,0.84385,0,0.95064,0.83605,0.88565,0.8231,0.95064,0.83605,0.89264,0.81533,0.38801,0.50559,0.67328,0.87952,0,0.0026892,0.000896401,0.0026892,0.000896401,0.0026892,0.000896401,0.0026892,0.000896401
72,89.8584,0.29655,0.48341,0.86124,0.8445,0,0.92823,0.84732,0.89106,0.82988,0.92823,0.84732,0.89456,0.81165,0.37289,0.53952,0.66117,0.87585,0,0.00268866,0.000896221,0.00268866,0.000896221,0.00268866,0.000896221,0.00268866,0.000896221
73,90.9656,0.29891,0.47901,0.84318,0.84886,0,0.92367,0.8449,0.8889,0.83241,0.92367,0.8449,0.89109,0.81487,0.37331,0.55776,0.67459,0.87375,0,0.00268812,0.000896041,0.00268812,0.000896041,0.00268812,0.000896041,0.00268812,0.000896041
74,92.2328,0.28925,0.55225,0.79916,0.83412,0,0.93545,0.83446,0.8847,0.82125,0.93545,0.83446,0.88768,0.82486,0.36941,0.56861,0.68477,0.87369,0,0.00268758,0.000895861,0.00268758,0.000895861,0.00268758,0.000895861,0.00268758,0.000895861
75,93.3293,0.26898,0.41716,0.87149,0.82966,0,0.93054,0.8337,0.88596,0.8264,0.93054,0.8337,0.88915,0.82936,0.38032,0.57038,0.71083,0.87763,0,0.00268704,0.000895681,0.00268704,0.000895681,0.00268704,0.000895681,0.00268704,0.000895681
76,94.5921,0.29964,0.52878,0.86341,0.83606,0,0.9323,0.81327,0.88219,0.8267,0.9323,0.81327,0.88982,0.82865,0.37083,0.59355,0.70861,0.87346,0,0.0026865,0.000895501,0.0026865,0.000895501,0.0026865,0.000895501,0.0026865,0.000895501
77,95.8098,0.27838,0.43891,0.86408,0.83503,0,0.95128,0.81635,0.88709,0.83109,0.95128,0.81635,0.89571,0.82747,0.36864,0.58656,0.68979,0.86607,0,0.00268596,0.000895321,0.00268596,0.000895321,0.00268596,0.000895321,0.00268596,0.000895321
78,97.0675,0.27109,0.42622,0.84839,0.82663,0,0.95257,0.84485,0.88854,0.83607,0.95257,0.84485,0.89721,0.83331,0.37083,0.61846,0.65213,0.86834,0,0.00268542,0.000895141,0.00268542,0.000895141,0.00268542,0.000895141,0.00268542,0.000895141
79,98.1676,0.28585,0.48172,0.79264,0.83494,0,0.96407,0.84562,0.88695,0.83402,0.96407,0.84562,0.8957,0.82518,0.36978,0.61268,0.67145,0.86884,0,0.00268488,0.000894961,0.00268488,0.000894961,0.00268488,0.000894961,0.00268488,0.000894961
80,99.4252,0.27846,0.42016,0.81403,0.83978,0,0.96404,0.84162,0.88486,0.84038,0.96404,0.84162,0.89027,0.83641,0.37699,0.6383,0.68517,0.873,0,0.00268434,0.000894781,0.00268434,0.000894781,0.00268434,0.000894781,0.00268434,0.000894781
81,100.522,0.29084,0.4743,0.82924,0.85446,0,0.96282,0.83316,0.8835,0.83686,0.96282,0.83316,0.88978,0.83209,0.3894,0.63493,0.69053,0.87577,0,0.0026838,0.000894601,0.0026838,0.000894601,0.0026838,0.000894601,0.0026838,0.000894601
82,101.781,0.26686,0.50361,0.76636,0.82504,0,0.91924,0.84629,0.88563,0.83207,0.91924,0.84629,0.88993,0.81948,0.40292,0.67576,0.68301,0.8775,0,0.00268326,0.000894421,0.00268326,0.000894421,0.00268326,0.000894421,0.00268326,0.000894421
83,102.891,0.29713,0.49585,0.79959,0.84602,0,0.93829,0.83739,0.88297,0.83312,0.93829,0.83739,0.88546,0.81476,0.39855,0.61102,0.66746,0.87481,0,0.00268272,0.000894241,0.00268272,0.000894241,0.00268272,0.000894241,0.00268272,0.000894241
