epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
49,117.503,0.40632,0.641,3.53753,0.00245,0.8177,0.86775,0.36537,0.49391,0.45418,0.86775,0.36537,0.50131,0.43625,0.50984,0.5678,2.07458,0.00296,0,0.00270108,0.000900361,0.00270108,0.000900361,0.00270108,0.000900361,0.00270108,0.000900361
50,119.344,0.3905,0.5392,3.56188,0.00242,0.86418,0.76032,0.33832,0.49417,0.44897,0.7482,0.33832,0.50455,0.43238,0.54851,0.57461,2.04441,0.00308,0,0.00270054,0.000900181,0.00270054,0.000900181,0.00270054,0.000900181,0.00270054,0.000900181
51,120.946,0.38171,0.52502,4.08912,0.00268,0.69148,0.87629,0.34841,0.49728,0.45302,0.87629,0.34841,0.50816,0.43544,0.54583,0.57212,2.02015,0.00311,0,0.0027,0.000900001,0.0027,0.000900001,0.0027,0.000900001,0.0027,0.000900001
52,122.813,0.38157,0.62904,3.30465,0.00238,0.93185,0.86047,0.36017,0.51377,0.46735,0.84244,0.3635,0.52592,0.44814,0.53091,0.55823,2.00393,0.0029,0,0.00269946,0.000899821,0.00269946,0.000899821,0.00269946,0.000899821,0.00269946,0.000899821
53,124.42,0.40867,0.75746,3.67136,0.00253,0.60901,0.85934,0.36316,0.53235,0.48272,0.84526,0.36555,0.54679,0.46352,0.56402,0.56812,1.94515,0.00316,0,0.00269892,0.000899641,0.00269892,0.000899641,0.00269892,0.000899641,0.00269892,0.000899641
54,126.267,0.36036,0.4712,3.29475,0.00228,0.88611,0.90504,0.38861,0.57762,0.53901,0.43025,0.61955,0.59592,0.51584,0.54014,0.62305,1.92291,0.00302,0,0.00269838,0.000899461,0.00269838,0.000899461,0.00269838,0.000899461,0.00269838,0.000899461
55,127.998,0.38325,0.5531,3.4712,0.00241,0.72929,0.4387,0.63197,0.57931,0.5362,0.45304,0.63988,0.59773,0.50971,0.54346,0.6496,1.92365,0.00315,0,0.00269784,0.000899281,0.00269784,0.000899281,0.00269784,0.000899281,0.00269784,0.000899281
56,129.85,0.35393,0.47565,3.55711,0.00234,0.8722,0.49648,0.67632,0.59472,0.54677,0.5207,0.69417,0.61475,0.52085,0.54426,0.62289,1.86268,0.00324,0,0.0026973,0.000899101,0.0026973,0.000899101,0.0026973,0.000899101,0.0026973,0.000899101
57,131.47,0.3698,0.39918,3.11406,0.00218,0.80588,0.55644,0.60948,0.59307,0.5451,0.57517,0.62734,0.61237,0.52649,0.55158,0.60043,1.86653,0.00345,0,0.00269676,0.000898921,0.00269676,0.000898921,0.00269676,0.000898921,0.00269676,0.000898921
58,133.322,0.38329,0.62079,3.22254,0.00246,0.76039,0.54755,0.63805,0.61174,0.55959,0.56331,0.65591,0.63065,0.54721,0.57085,0.55428,1.80669,0.00346,0,0.00269622,0.000898741,0.00269622,0.000898741,0.00269622,0.000898741,0.00269622,0.000898741
59,134.936,0.37334,0.42897,3.11686,0.00224,0.70799,0.54928,0.63805,0.61283,0.5572,0.56582,0.65591,0.63148,0.54908,0.57487,0.54438,1.78484,0.00345,0,0.00269568,0.000898561,0.00269568,0.000898561,0.00269568,0.000898561,0.00269568,0.000898561
60,136.889,0.34664,0.3819,3.45761,0.00246,0.79267,0.55658,0.63805,0.61866,0.55795,0.5734,0.65591,0.63795,0.55298,0.57096,0.54532,1.7778,0.00342,0,0.00269514,0.000898381,0.00269514,0.000898381,0.00269514,0.000898381,0.00269514,0.000898381
61,138.508,0.37627,0.45702,3.06913,0.00215,0.67351,0.57798,0.63805,0.61386,0.55332,0.59781,0.65591,0.63801,0.5512,0.57539,0.54484,1.76226,0.00329,0,0.0026946,0.000898201,0.0026946,0.000898201,0.0026946,0.000898201,0.0026946,0.000898201
62,140.366,0.38326,0.60667,3.09226,0.00247,0.80989,0.61783,0.61631,0.62956,0.56342,0.64083,0.63395,0.65311,0.56008,0.55688,0.55912,1.77956,0.00333,0,0.00269406,0.000898021,0.00269406,0.000898021,0.00269406,0.000898021,0.00269406,0.000898021
63,141.985,0.42872,0.50373,3.20322,0.00277,0.70984,0.6179,0.63772,0.62132,0.55585,0.65535,0.65007,0.64823,0.54506,0.5572,0.56885,1.77056,0.0033,0,0.00269352,0.000897841,0.00269352,0.000897841,0.00269352,0.000897841,0.00269352,0.000897841
64,143.961,0.37598,0.6078,2.94967,0.00227,0.7359,0.61937,0.67875,0.71763,0.64466,0.64678,0.69564,0.73768,0.63372,0.55193,0.5821,1.72287,0.00324,0,0.00269298,0.000897661,0.00269298,0.000897661,0.00269298,0.000897661,0.00269298,0.000897661
65,145.588,0.33344,0.56376,3.48808,0.0024,0.58424,0.62803,0.67813,0.7224,0.65125,0.87247,0.5695,0.74574,0.64234,0.54971,0.57979,1.7065,0.00309,0,0.00269244,0.000897481,0.00269244,0.000897481,0.00269244,0.000897481,0.00269244,0.000897481
66,147.45,0.3816,0.45262,3.27293,0.00242,0.74356,0.63454,0.66007,0.71979,0.66359,0.66194,0.66849,0.72771,0.6529,0.55366,0.57973,1.66077,0.0034,0,0.0026919,0.000897301,0.0026919,0.000897301,0.0026919,0.000897301,0.0026919,0.000897301
67,149.061,0.36279,0.62854,2.86683,0.00222,0.5751,0.63303,0.65662,0.72558,0.67397,0.65752,0.67198,0.74518,0.65455,0.53899,0.59407,1.62498,0.00317,0,0.00269136,0.000897121,0.00269136,0.000897121,0.00269136,0.000897121,0.00269136,0.000897121
68,150.934,0.3696,0.49059,3.05892,0.00233,0.6485,0.62241,0.66371,0.73312,0.6854,0.64473,0.68082,0.74652,0.66137,0.56485,0.62944,1.55683,0.00333,0,0.00269082,0.000896941,0.00269082,0.000896941,0.00269082,0.000896941,0.00269082,0.000896941
