epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
48,89.9213,0.41305,0.83558,4.08,0.00276,0.81259,0.72913,0.44191,0.52358,0.47519,0.72913,0.44191,0.52422,0.45633,0.56593,0.74228,1.99336,0.00316,0,0.00270162,0.000900541,0.00270162,0.000900541,0.00270162,0.000900541,0.00270162,0.000900541
49,91.686,0.40383,0.76274,3.66913,0.00273,0.80255,0.70986,0.45302,0.52683,0.47668,0.70986,0.45302,0.52752,0.45536,0.56811,0.74503,1.9643,0.0033,0,0.00270108,0.000900361,0.00270108,0.000900361,0.00270108,0.000900361,0.00270108,0.000900361
50,93.5633,0.46343,0.5369,3.95819,0.00289,0.84009,0.7689,0.47943,0.54401,0.49777,0.7568,0.47322,0.53235,0.48053,0.551,0.75225,1.89948,0.0031,0,0.00270054,0.000900181,0.00270054,0.000900181,0.00270054,0.000900181,0.00270054,0.000900181
51,95.2039,0.44606,0.66811,4.02697,0.00289,0.6722,0.79721,0.46889,0.5507,0.50422,0.79721,0.46889,0.55117,0.48872,0.53668,0.72242,1.87694,0.00301,0,0.0027,0.000900001,0.0027,0.000900001,0.0027,0.000900001,0.0027,0.000900001
52,97.0816,0.40494,0.69743,3.43632,0.00244,0.85066,0.77914,0.46598,0.55859,0.5129,0.77914,0.46598,0.55908,0.50342,0.55022,0.6816,1.8345,0.00337,0,0.00269946,0.000899821,0.00269946,0.000899821,0.00269946,0.000899821,0.00269946,0.000899821
53,98.7293,0.38135,0.6614,3.97587,0.00269,0.54718,0.82258,0.45304,0.55639,0.50873,0.82258,0.45304,0.55688,0.50478,0.54946,0.64076,1.78231,0.00327,0,0.00269892,0.000899641,0.00269892,0.000899641,0.00269892,0.000899641,0.00269892,0.000899641
54,100.742,0.39559,0.47738,3.35352,0.00261,0.91438,0.81121,0.46123,0.58419,0.53788,0.81121,0.46123,0.5847,0.53469,0.54154,0.6281,1.76139,0.00316,0,0.00269838,0.000899461,0.00269838,0.000899461,0.00269838,0.000899461,0.00269838,0.000899461
55,102.393,0.41175,0.678,3.48985,0.00259,0.84026,0.86142,0.47977,0.59861,0.55077,0.86142,0.47977,0.5991,0.55141,0.5485,0.6041,1.74301,0.00321,0,0.00269784,0.000899281,0.00269784,0.000899281,0.00269784,0.000899281,0.00269784,0.000899281
56,104.269,0.36816,0.43739,3.71161,0.00265,0.73581,0.85169,0.49952,0.61527,0.56759,0.85169,0.49952,0.61579,0.5667,0.56195,0.54653,1.71227,0.00336,0,0.0026973,0.000899101,0.0026973,0.000899101,0.0026973,0.000899101,0.0026973,0.000899101
57,105.915,0.3537,0.41006,3.28775,0.00233,0.75231,0.66006,0.65781,0.70893,0.66379,0.66006,0.65781,0.70947,0.66021,0.54694,0.52949,1.70056,0.00316,0,0.00269676,0.000898921,0.00269676,0.000898921,0.00269676,0.000898921,0.00269676,0.000898921
