epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
65,179.818,0.63402,0.85163,1.07548,0.0072,0.39991,0.87835,0.66815,0.81338,0.7329,0.71256,0.76696,0.8047,0.79079,0.67096,0.98021,0.79946,0.00895,0,0.0296198,0.00987328,0.0296198,0.00987328,0.0296198,0.00987328,0.0296198,0.00987328
66,182.621,0.62471,0.87389,1.0337,0.00708,0.45131,0.86236,0.73964,0.82777,0.77991,0.84618,0.72813,0.8149,0.80478,0.59743,1.0243,0.76365,0.00714,0,0.0296139,0.0098713,0.0296139,0.0098713,0.0296139,0.0098713,0.0296139,0.0098713
67,185.164,0.67199,0.96631,1.12987,0.00655,0.58574,0.75687,0.77964,0.81696,0.76573,0.75687,0.77964,0.82498,0.81811,0.54233,0.69088,0.75584,0.00619,0,0.029608,0.00986932,0.029608,0.00986932,0.029608,0.00986932,0.029608,0.00986932
68,187.957,0.57948,1.10537,0.98439,0.00598,0.42737,0.81951,0.78187,0.83119,0.7804,0.81951,0.78187,0.84251,0.83155,0.53506,0.63269,0.68716,0.00704,0,0.029602,0.00986734,0.029602,0.00986734,0.029602,0.00986734,0.029602,0.00986734
69,190.507,0.61848,0.77449,1.07532,0.00709,0.55264,0.83699,0.72563,0.77236,0.70687,0.83699,0.72563,0.78804,0.77301,0.63002,0.76042,1.21291,0.00761,0,0.0295961,0.00986536,0.0295961,0.00986536,0.0295961,0.00986536,0.0295961,0.00986536
70,193.422,0.59069,0.97949,0.99346,0.00643,0.42759,0.75455,0.84436,0.80334,0.7304,0.75455,0.84436,0.81211,0.79743,0.63476,0.52659,1.05222,0.00866,0,0.0295901,0.00986338,0.0295901,0.00986338,0.0295901,0.00986338,0.0295901,0.00986338
71,195.968,0.62211,1.02557,1.0149,0.00624,0.4268,0.72927,0.77668,0.81547,0.77075,0.72927,0.77668,0.82801,0.81278,0.55432,0.61088,0.85313,0.00575,0,0.0295842,0.0098614,0.0295842,0.0098614,0.0295842,0.0098614,0.0295842,0.0098614
72,198.757,0.63612,0.87882,1.04147,0.00621,0.47188,0.76623,0.74863,0.78447,0.68692,0.76623,0.74863,0.79627,0.78894,0.70449,0.66043,1.00356,0.0094,0,0.0295783,0.00985942,0.0295783,0.00985942,0.0295783,0.00985942,0.0295783,0.00985942
73,201.304,0.64508,0.78917,1.00547,0.00731,0.41135,0.76747,0.79136,0.8134,0.70713,0.76747,0.79136,0.81979,0.80779,0.73739,0.54903,0.76963,0.01044,0,0.0295723,0.00985744,0.0295723,0.00985744,0.0295723,0.00985744,0.0295723,0.00985744
74,204.1,0.61548,0.79602,1.01155,0.00664,0.41708,0.79322,0.69308,0.77072,0.70981,0.79322,0.69308,0.77072,0.75775,0.64054,0.84982,1.05162,0.009,0,0.0295664,0.00985546,0.0295664,0.00985546,0.0295664,0.00985546,0.0295664,0.00985546
75,206.769,0.63233,0.914,0.99566,0.00675,0.3947,0.80818,0.76419,0.80617,0.73835,0.80818,0.76419,0.80617,0.80284,0.58421,0.53076,0.83112,0.00742,0,0.0295604,0.00985348,0.0295604,0.00985348,0.0295604,0.00985348,0.0295604,0.00985348
76,209.557,0.60017,0.83154,0.99423,0.00657,0.3882,0.83461,0.75125,0.82168,0.78854,0.83461,0.75125,0.82571,0.81972,0.51119,0.55965,0.71238,0.0051,0,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515
77,212.108,0.57015,0.68489,0.89178,0.00633,0.37798,0.82152,0.73021,0.82937,0.7951,0.82152,0.73021,0.83532,0.82786,0.50013,0.46967,0.66397,0.00535,0,0.0295486,0.00984952,0.0295486,0.00984952,0.0295486,0.00984952,0.0295486,0.00984952
78,214.902,0.60616,0.99157,1.00021,0.00688,0.49224,0.75052,0.82347,0.83527,0.78042,0.85958,0.73646,0.83775,0.82872,0.57151,0.8134,0.70825,0.00725,0,0.0295426,0.00984754,0.0295426,0.00984754,0.0295426,0.00984754,0.0295426,0.00984754
79,217.436,0.59046,1.00384,0.96962,0.00621,0.45752,0.76945,0.83965,0.83545,0.79316,0.76945,0.83965,0.83803,0.82126,0.54918,0.91793,0.76613,0.00624,0,0.0295367,0.00984556,0.0295367,0.00984556,0.0295367,0.00984556,0.0295367,0.00984556
80,220.344,0.61138,0.89096,0.90759,0.00641,0.3627,0.80043,0.65917,0.83039,0.7517,0.80043,0.65917,0.82924,0.8154,0.62358,0.54217,0.90414,0.00798,0,0.0295307,0.00984358,0.0295307,0.00984358,0.0295307,0.00984358,0.0295307,0.00984358
81,222.883,0.56966,0.82559,0.84592,0.00659,0.35115,0.89667,0.65679,0.84944,0.75606,0.89667,0.65679,0.8508,0.83491,0.69072,0.52235,1.02507,0.00857,0,0.0295248,0.0098416,0.0295248,0.0098416,0.0295248,0.0098416,0.0295248,0.0098416
