epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
70,192.349,0.60596,1.14576,1.06699,0.00687,0.52649,0.76974,0.6063,0.74219,0.70692,0.76974,0.6063,0.74219,0.73399,0.56569,0.55198,1.06302,0.00655,0,0.0295901,0.00986338,0.0295901,0.00986338,0.0295901,0.00986338,0.0295901,0.00986338
71,194.881,0.61498,0.98999,1.0193,0.00644,0.36916,0.83854,0.55916,0.74136,0.70469,0.83854,0.55916,0.74136,0.73331,0.52554,0.50345,1.19603,0.00604,0,0.0295842,0.0098614,0.0295842,0.0098614,0.0295842,0.0098614,0.0295842,0.0098614
72,197.782,0.64731,0.79758,1.02915,0.00691,0.32532,0.69076,0.65148,0.74935,0.71055,0.69076,0.65148,0.74939,0.73749,0.50813,0.34428,1.16619,0.00603,0,0.0295783,0.00985942,0.0295783,0.00985942,0.0295783,0.00985942,0.0295783,0.00985942
73,200.301,0.61979,0.7253,1.11418,0.00748,0.43938,0.70273,0.72832,0.76744,0.70791,0.70273,0.72832,0.76744,0.75872,0.59043,0.33548,1.19243,0.00768,0,0.0295723,0.00985744,0.0295723,0.00985744,0.0295723,0.00985744,0.0295723,0.00985744
74,203.08,0.59727,0.85171,0.99808,0.00654,0.46644,0.85542,0.6694,0.79653,0.74746,0.85542,0.6694,0.79683,0.78777,0.50137,0.43583,1.11722,0.00597,0,0.0295664,0.00985546,0.0295664,0.00985546,0.0295664,0.00985546,0.0295664,0.00985546
75,205.609,0.59748,1.07323,0.94029,0.00634,0.35324,0.76008,0.5586,0.74083,0.6946,0.76008,0.5586,0.74084,0.73667,0.56291,0.42843,1.17758,0.00706,0,0.0295604,0.00985348,0.0295604,0.00985348,0.0295604,0.00985348,0.0295604,0.00985348
76,208.386,0.59234,0.9527,0.92951,0.00635,0.35479,0.69052,0.56272,0.61794,0.57062,0.69052,0.56272,0.61794,0.5978,0.58718,0.49626,1.33244,0.00749,0,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515
77,211.039,0.53936,0.71573,0.97568,0.00658,0.34704,0.67824,0.74497,0.75233,0.69368,0.67824,0.74497,0.75313,0.74103,0.58583,0.38658,0.95719,0.00723,0,0.0295486,0.00984952,0.0295486,0.00984952,0.0295486,0.00984952,0.0295486,0.00984952
78,213.813,0.5769,0.96903,1.05899,0.00666,0.52432,0.83518,0.72479,0.80967,0.78941,0.83518,0.72479,0.81119,0.8066,0.44391,0.51101,0.88061,0.00475,0,0.0295426,0.00984754,0.0295426,0.00984754,0.0295426,0.00984754,0.0295426,0.00984754
79,216.339,0.61179,0.90066,0.95162,0.00679,0.29488,0.66561,0.64819,0.76745,0.71915,0.66561,0.64819,0.76745,0.76665,0.5379,0.44049,1.01188,0.00637,0,0.0295367,0.00984556,0.0295367,0.00984556,0.0295367,0.00984556,0.0295367,0.00984556
80,219.121,0.64718,0.96148,1.02726,0.0065,0.44547,0.87821,0.65462,0.79557,0.74608,0.87821,0.65462,0.79557,0.77625,0.54403,0.49353,0.771,0.0064,0,0.0295307,0.00984358,0.0295307,0.00984358,0.0295307,0.00984358,0.0295307,0.00984358
81,221.64,0.57198,0.72326,0.91139,0.00636,0.3752,0.84637,0.65538,0.79369,0.68926,0.84637,0.65538,0.79169,0.78068,0.7667,0.57336,1.10773,0.01117,0,0.0295248,0.0098416,0.0295248,0.0098416,0.0295248,0.0098416,0.0295248,0.0098416
82,224.527,0.5829,0.86355,0.89942,0.00636,0.28806,0.79869,0.64763,0.75885,0.67665,0.79869,0.64763,0.75885,0.74697,0.7134,0.61635,1.15887,0.01041,0,0.0295189,0.00983962,0.0295189,0.00983962,0.0295189,0.00983962,0.0295189,0.00983962
83,227.059,0.61664,0.91499,0.93104,0.00641,0.41623,0.77212,0.76761,0.78448,0.70036,0.77212,0.76761,0.78448,0.75953,0.67137,0.81656,1.14041,0.00966,0,0.0295129,0.00983764,0.0295129,0.00983764,0.0295129,0.00983764,0.0295129,0.00983764
84,229.841,0.59148,0.8178,0.90073,0.00606,0.381,0.80174,0.75313,0.82053,0.77806,0.80174,0.75313,0.82322,0.81325,0.54509,0.54356,0.82264,0.00685,0,0.029507,0.00983566,0.029507,0.00983566,0.029507,0.00983566,0.029507,0.00983566
85,232.367,0.60087,0.95756,0.96793,0.006,0.32893,0.82668,0.68967,0.84141,0.79124,0.82668,0.68967,0.83511,0.8307,0.50455,0.41882,0.70377,0.00537,0,0.029501,0.00983368,0.029501,0.00983368,0.029501,0.00983368,0.029501,0.00983368
86,235.274,0.56948,0.7783,0.87335,0.00602,0.4498,0.83219,0.64737,0.7867,0.73991,0.83219,0.64737,0.77787,0.76388,0.49945,0.38933,0.93936,0.00569,0,0.0294951,0.0098317,0.0294951,0.0098317,0.0294951,0.0098317,0.0294951,0.0098317
87,237.801,0.62499,0.85949,0.94695,0.00682,0.31668,0.64757,0.71733,0.75079,0.69659,0.64757,0.71733,0.74506,0.7379,0.55215,0.44369,0.98268,0.00741,0,0.0294892,0.00982972,0.0294892,0.00982972,0.0294892,0.00982972,0.0294892,0.00982972
88,240.571,0.6119,0.87591,0.89598,0.00664,0.32454,0.68098,0.77687,0.80258,0.75646,0.68098,0.77687,0.79448,0.78442,0.51994,0.57418,0.91341,0.00643,0,0.0294832,0.00982774,0.0294832,0.00982774,0.0294832,0.00982774,0.0294832,0.00982774
89,243.089,0.61948,0.7404,0.93803,0.00645,0.36887,0.76551,0.67789,0.7326,0.6564,0.76551,0.67789,0.72823,0.70496,0.66405,0.67953,1.15369,0.0087,0,0.0294773,0.00982576,0.0294773,0.00982576,0.0294773,0.00982576,0.0294773,0.00982576
90,245.855,0.59698,0.9249,0.93206,0.00592,0.39459,0.67431,0.71394,0.69701,0.64719,0.67431,0.71394,0.69453,0.67351,0.54662,0.64422,1.23581,0.00664,0,0.0294713,0.00982378,0.0294713,0.00982378,0.0294713,0.00982378,0.0294713,0.00982378
91,248.51,0.56281,0.89672,0.8913,0.00607,0.36459,0.63916,0.6827,0.7045,0.64999,0.63916,0.6827,0.7045,0.69382,0.54508,0.46804,1.20029,0.00696,0,0.0294654,0.0098218,0.0294654,0.0098218,0.0294654,0.0098218,0.0294654,0.0098218
92,251.295,0.54824,0.93837,0.89236,0.00551,0.4124,0.80276,0.73117,0.81202,0.73029,0.80276,0.73117,0.8081,0.79365,0.65456,0.51881,0.97001,0.00833,0,0.0294595,0.00981982,0.0294595,0.00981982,0.0294595,0.00981982,0.0294595,0.00981982
93,253.817,0.53916,0.79529,0.84991,0.00535,0.42747,0.70599,0.68765,0.70265,0.64959,0.70599,0.68765,0.70132,0.68413,0.59088,0.59345,1.29962,0.00711,0,0.0294535,0.00981784,0.0294535,0.00981784,0.0294535,0.00981784,0.0294535,0.00981784
